file,preset_name,preset_type,category,alpha_mode,alpha_formula,depth_mode,depth_formula,mode_pair,k_alpha,p_alpha,k_depth,color_family,brightness,color_r,color_g,color_b,color_status,color_source_count,default_color_count,color_fields
MeshPreset_MorrighanAbsorbWave1_1.json,MeshPreset_MorrighanAbsorbWave1_1,mesh,water,0,Pow,0,None,Pow + None,9.300000190734863,3.5,2.5,red,dark,0.501960813999176,0.0,0.0,custom_json,1,6,GradientBrightColors
MeshPreset_MorrighanBaseAttack1_0.json,MeshPreset_MorrighanBaseAttack1_0,mesh,other,0,Pow,1,Exp,Pow + Exp,15.100000381469727,0.10000000149011612,2.5,red,mid,0.6,0.4,0.4,custom_json,5,7,GradientBrightColors;GradientDarkColors;TrailUnits.BloomColor;TrailUnits.EndColor;TrailUnits.StartColor
MeshPreset_MorrighanBeam0_0.json,MeshPreset_MorrighanBeam0_0,mesh,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,red,dark,0.501960813999176,0.0,0.0,custom_json,1,2,GradientBrightColors
MeshPreset_MorrighanBeam0_1.json,MeshPreset_MorrighanBeam0_1,mesh,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,red,dark,0.501960813999176,0.0,0.0,custom_json,1,2,GradientBrightColors
MeshPreset_MorrighanBeam0_2.json,MeshPreset_MorrighanBeam0_2,mesh,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,red,dark,0.501960813999176,0.0,0.0,custom_json,1,2,GradientBrightColors
MeshPreset_MorrighanBeam0_3.json,MeshPreset_MorrighanBeam0_3,mesh,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,red,dark,0.501960813999176,0.0,0.0,custom_json,1,2,GradientBrightColors
MeshPreset_MorrighanBeam0_4.json,MeshPreset_MorrighanBeam0_4,mesh,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,red,dark,0.501960813999176,0.0,0.0,custom_json,1,2,GradientBrightColors
MeshPreset_MorrighanBeam0_5.json,MeshPreset_MorrighanBeam0_5,mesh,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,red,dark,0.501960813999176,0.0,0.0,custom_json,1,6,GradientBrightColors
MeshPreset_MorrighanBeam0_6.json,MeshPreset_MorrighanBeam0_6,mesh,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,red,dark,0.501960813999176,0.0,0.0,custom_json,1,6,GradientBrightColors
MeshPreset_MorrighanBeam1_0.json,MeshPreset_MorrighanBeam1_0,mesh,dark,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,red,dark,1.0,0.0,0.0,custom_json,1,6,BloomColorPerMesh
MeshPreset_MorrighanBeam_0.json,MeshPreset_MorrighanBeam_0,mesh,music,0,Pow,1,Exp,Pow + Exp,12.0,0.10000000149011612,0.0,red,dark,0.23585434470857894,0.0,0.0,custom_json,7,2,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_MorrighanHolyarea0_0.json,MeshPreset_MorrighanHolyarea0_0,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,red,dark,0.4313725531101227,0.0,0.0,custom_json,2,5,GradientBrightColors;GradientDarkColors
MeshPreset_MorrighanHolyarea1_0.json,MeshPreset_MorrighanHolyarea1_0,mesh,holy_light,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,red,dark,0.4313725531101227,0.0,0.0,custom_json,2,1,GradientBrightColors;GradientDarkColors
MeshPreset_MorrighanHolyarea1_1.json,MeshPreset_MorrighanHolyarea1_1,mesh,holy_light,0,Pow,0,None,Pow + None,2.200000047683716,0.10000000149011612,2.5,red,dark,0.5777777830759684,0.0,0.0,custom_json,3,4,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_MorrighanHolyarea1_2.json,MeshPreset_MorrighanHolyarea1_2,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,red,dark,0.750980406999588,0.0,0.0,custom_json,2,1,BloomColorPerMesh;GradientBrightColors
MeshPreset_MorrighanHolyarea1_3.json,MeshPreset_MorrighanHolyarea1_3,mesh,dark,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,red,dark,1.0,0.0,0.0,custom_json,1,6,BloomColorPerMesh
MeshPreset_MorrighanHolyarea1_4.json,MeshPreset_MorrighanHolyarea1_4,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,red,dark,0.2666666805744171,0.0,0.0,custom_json,2,5,GradientBrightColors;GradientDarkColors
MeshPreset_MorrighanJudgement0_0.json,MeshPreset_MorrighanJudgement0_0,mesh,dark,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,red,dark,0.501960813999176,0.0,0.0,custom_json,1,8,GradientBrightColors
MeshPreset_MorrighanJudgement0_1.json,MeshPreset_MorrighanJudgement0_1,mesh,other,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,red,dark,1.0,0.0,0.0,custom_json,2,6,BloomColorPerMesh
MeshPreset_MorrighanProjectile0_0.json,MeshPreset_MorrighanProjectile0_0,mesh,wind,0,Pow,0,None,Pow + None,9.0,0.10000000149011612,2.5,red,dark,0.34509804248809817,0.0,0.0,custom_json,10,5,BloomColorPerMesh;GradientBrightColors
MeshPreset_MorrighanWeapon0_0.json,MeshPreset_MorrighanWeapon0_0,mesh,other,0,Pow,0,None,Pow + None,6.0,0.10000000149011612,2.5,black,dark,0.0,0.0,0.003921568859368563,custom_json,1,6,GradientDarkColors
MeshPreset_MorrighanWeaponEnd0_0.json,MeshPreset_MorrighanWeaponEnd0_0,mesh,other,1,LinExp,0,None,LinExp + None,6.0,0.10000000149011612,2.5,black,dark,0.0,0.0,0.003921568859368563,custom_json,1,2,GradientDarkColors
MeshPreset_PlayerBardAuraBase0_0.json,MeshPreset_PlayerBardAuraBase0_0,mesh,slash_trail,0,Pow,0,None,Pow + None,6.0,0.10000000149011612,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,7,
MeshPreset_PlayerBardFootStep0_0.json,MeshPreset_PlayerBardFootStep0_0,mesh,slash_trail,1,LinExp,1,Exp,LinExp + Exp,20.100000381469727,0.10000000149011612,0.0,texture_or_default,unknown,,,,engine_default_or_texture,0,7,
MeshPreset_PlayerBardFootStep1_0.json,MeshPreset_PlayerBardFootStep1_0,mesh,slash_trail,1,LinExp,1,Exp,LinExp + Exp,20.100000381469727,0.10000000149011612,0.0,texture_or_default,unknown,,,,engine_default_or_texture,0,7,
MeshPreset_PlayerBardFootStep2_0.json,MeshPreset_PlayerBardFootStep2_0,mesh,slash_trail,1,LinExp,1,Exp,LinExp + Exp,20.100000381469727,0.10000000149011612,0.0,texture_or_default,unknown,,,,engine_default_or_texture,0,7,
MeshPreset_PlayerCutSceneTrail0_0.json,MeshPreset_PlayerCutSceneTrail0_0,mesh,slash_trail,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,6,
MeshPreset_PlayerDoomBrand0_0.json,MeshPreset_PlayerDoomBrand0_0,mesh,dark,0,Pow,0,None,Pow + None,6.0,0.10000000149011612,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,7,
MeshPreset_PlayerHeal0_0.json,MeshPreset_PlayerHeal0_0,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,green,bright,0.6571006402373314,0.927205890417099,0.4784097522497177,custom_json,4,2,GradientBrightColors;GradientDarkColors
MeshPreset_PlayerHeal1_0.json,MeshPreset_PlayerHeal1_0,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,green,bright,0.45098040252923965,0.8352941274642944,0.3137255012989044,custom_json,4,2,GradientBrightColors;GradientDarkColors
MeshPreset_PlayerPhoenixRessurection0_0.json,MeshPreset_PlayerPhoenixRessurection0_0,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.2000000476837158,2.5,yellow,bright,0.9725490212440491,0.8745098114013672,0.48627452552318573,custom_json,2,5,GradientBrightColors;GradientDarkColors
MeshPreset_PlayerPhoenixRessurection0_1.json,MeshPreset_PlayerPhoenixRessurection0_1,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.2000000476837158,2.5,yellow,bright,0.9725490212440491,0.8745098114013672,0.48627452552318573,custom_json,2,1,GradientBrightColors;GradientDarkColors
MeshPreset_PlayerPhoenixRessurection0_2.json,MeshPreset_PlayerPhoenixRessurection0_2,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.2000000476837158,2.5,yellow,bright,0.9725490212440491,0.8745098114013672,0.48627452552318573,custom_json,2,1,GradientBrightColors;GradientDarkColors
MeshPreset_PlayerPhoenixRessurection0_3.json,MeshPreset_PlayerPhoenixRessurection0_3,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.2000000476837158,2.5,yellow,bright,0.9725490212440491,0.8745098114013672,0.48627452552318573,custom_json,2,1,GradientBrightColors;GradientDarkColors
MeshPreset_PlayerPhoenixRessurection0_4.json,MeshPreset_PlayerPhoenixRessurection0_4,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.2000000476837158,2.5,yellow,bright,0.9725490212440491,0.8745098114013672,0.48627452552318573,custom_json,2,1,GradientBrightColors;GradientDarkColors
MeshPreset_PlayerPhoenixRessurection0_5.json,MeshPreset_PlayerPhoenixRessurection0_5,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.2000000476837158,2.5,yellow,bright,0.9725490212440491,0.8745098114013672,0.48627452552318573,custom_json,2,1,GradientBrightColors;GradientDarkColors
MeshPreset_PlayerPhoenixRessurection0_6.json,MeshPreset_PlayerPhoenixRessurection0_6,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.2000000476837158,2.5,yellow,bright,0.9725490212440491,0.8745098114013672,0.48627452552318573,custom_json,2,1,GradientBrightColors;GradientDarkColors
MeshPreset_PlayerPhoenixRessurection0_7.json,MeshPreset_PlayerPhoenixRessurection0_7,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.2000000476837158,2.5,yellow,bright,0.9725490212440491,0.8745098114013672,0.48627452552318573,custom_json,2,1,GradientBrightColors;GradientDarkColors
MeshPreset_PlayerPhoenixRessurection0_8.json,MeshPreset_PlayerPhoenixRessurection0_8,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.2000000476837158,2.5,yellow,bright,0.9725490212440491,0.8745098114013672,0.48627452552318573,custom_json,2,5,GradientBrightColors;GradientDarkColors
MeshPreset_RanaldWeapon0_0.json,MeshPreset_RanaldWeapon0_0,mesh,music,0,Pow,0,None,Pow + None,30.0,0.10000000149011612,0.0,orange,dark,0.2867647111415863,0.1501225649844855,0.05298443208448589,custom_json,2,5,GradientBrightColors;GradientDarkColors
MeshPreset_TestSlash0_0.json,MeshPreset_TestSlash0_0,mesh,slash_trail,0,Pow,0,None,Pow + None,6.0,0.10000000149011612,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,6,
MeshPreset_TestSlash0_1.json,MeshPreset_TestSlash0_1,mesh,slash_trail,0,Pow,0,None,Pow + None,6.0,0.10000000149011612,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,6,
MeshPreset_TestSlash0_2.json,MeshPreset_TestSlash0_2,mesh,slash_trail,0,Pow,0,None,Pow + None,6.0,0.10000000149011612,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,6,
MeshPreset_TestSlash0_3.json,MeshPreset_TestSlash0_3,mesh,slash_trail,0,Pow,0,None,Pow + None,6.0,0.10000000149011612,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,6,
MeshPreset_TestSlash0_4.json,MeshPreset_TestSlash0_4,mesh,slash_trail,0,Pow,0,None,Pow + None,6.0,0.10000000149011612,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,6,
MeshPreset_TirchonailChiefHouseOutsideEntracne0_0.json,MeshPreset_TirchonailChiefHouseOutsideEntracne0_0,mesh,other,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,7,
MeshPreset_TirchonaillInnEntrance0_0.json,MeshPreset_TirchonaillInnEntrance0_0,mesh,other,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,7,
MeshPreset_TirchonaillSchoolEntrance0_0.json,MeshPreset_TirchonaillSchoolEntrance0_0,mesh,other,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,7,
MeshPreset_TirchonaillVarietyStoreEntrance0_0.json,MeshPreset_TirchonaillVarietyStoreEntrance0_0,mesh,other,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,7,
MeshPreset_TrichonailChurchEntrance0_0.json,MeshPreset_TrichonailChurchEntrance0_0,mesh,other,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,7,
MeshPreset_TrichonaillGroceryStoreEntrance0_0.json,MeshPreset_TrichonaillGroceryStoreEntrance0_0,mesh,other,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,7,
PointPreset_BardHitType0_0.json,PointPreset_BardHitType0_0,point,fire,0,Pow,0,None,Pow + None,7.800000190734863,1.7999999523162842,2.5,magenta,bright,1.0,0.690196081995964,0.9000000059604645,custom_json,2,1,PointDesc.EndColor;PointDesc.StartColor
PointPreset_BardHitType0_1.json,PointPreset_BardHitType0_1,point,music,1,LinExp,0,None,LinExp + None,6.0,1.7999999523162842,2.5,red,mid,0.6666666666666666,0.42091503739356995,0.4470588266849518,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_BardHitType0_2.json,PointPreset_BardHitType0_2,point,music,1,LinExp,0,None,LinExp + None,6.0,1.7999999523162842,2.5,red,mid,0.6666666666666666,0.42091503739356995,0.4470588266849518,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_BardHitType0_3.json,PointPreset_BardHitType0_3,point,music,1,LinExp,0,None,LinExp + None,6.0,1.7999999523162842,2.5,red,mid,0.6666666666666666,0.42091503739356995,0.4470588266849518,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_BardMelodyShock0_0.json,PointPreset_BardMelodyShock0_0,point,lightning,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,2,
PointPreset_BardMelodyShock1_0.json,PointPreset_BardMelodyShock1_0,point,lightning,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,red,dark,1.0,0.0,0.0,custom_json,1,2,BloomColor
PointPreset_BardPlayMusic_0.json,PointPreset_BardPlayMusic_0,point,music,0,Pow,1,Exp,Pow + Exp,4.0,0.8999999761581421,2.4000000953674316,cyan,bright,0.4058823585510254,0.9196078479290009,0.8764705955982208,custom_json,2,1,PointDesc.EndColor;PointDesc.StartColor
PointPreset_BatMan0_0.json,PointPreset_BatMan0_0,point,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,black,dark,0.052287583549817405,0.052287583549817405,0.052287583549817405,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_BattleSymphony3_0.json,PointPreset_BattleSymphony3_0,point,music,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,red,dark,1.0,0.0,0.0,custom_json,1,2,BloomColor
PointPreset_BattleSymphonyGlow0_0.json,PointPreset_BattleSymphonyGlow0_0,point,holy_light,0,Pow,0,None,Pow + None,4.5,0.10000000149011612,0.30000001192092896,blue,mid,0.2607843205332756,0.28823530673980713,1.0,custom_json,2,1,PointDesc.EndColor;PointDesc.StartColor
PointPreset_BattleSymphonyGlow0_1.json,PointPreset_BattleSymphonyGlow0_1,point,holy_light,0,Pow,0,None,Pow + None,4.5,6.300000190734863,0.30000001192092896,texture_or_default,unknown,,,,engine_default_or_texture,0,3,
PointPreset_BattleSymphonyWeaponGlow0_0.json,PointPreset_BattleSymphonyWeaponGlow0_0,point,fire,1,LinExp,0,None,LinExp + None,10.199999809265137,1.7999999523162842,2.5,black,dark,0.0,0.0,0.0,custom_json,1,2,BloomColor
PointPreset_BattleSymphonyWeaponGlow0_1.json,PointPreset_BattleSymphonyWeaponGlow0_1,point,holy_light,0,Pow,0,None,Pow + None,10.199999809265137,2.299999952316284,2.5,black,dark,0.0,0.0,0.0,custom_json,1,2,BloomColor
PointPreset_BirdFly0_0.json,PointPreset_BirdFly0_0,point,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,black,dark,0.0,0.0,0.0,custom_json,1,2,BloomColor
PointPreset_BlueFire_0.json,PointPreset_BlueFire_0,point,fire,0,Pow,0,None,Pow + None,8.300000190734863,1.7999999523162842,2.5,cyan,mid,0.0,0.6666666666666666,1.0,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_BlueFire_1.json,PointPreset_BlueFire_1,point,fire,0,Pow,0,None,Pow + None,8.300000190734863,1.7999999523162842,2.5,cyan,mid,0.18300654490788779,0.7424836605787277,1.0,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_BlueFire_2.json,PointPreset_BlueFire_2,point,fire,0,Pow,0,None,Pow + None,8.300000190734863,1.7999999523162842,2.5,blue,mid,0.23790850241978964,0.46274511019388836,1.0,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_CampFire_0.json,PointPreset_CampFire_0,point,fire,0,Pow,0,None,Pow + None,6.0,2.799999952316284,2.5,orange,mid,0.6666666666666666,0.3333333333333333,0.0,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_CampFire_1.json,PointPreset_CampFire_1,point,fire,0,Pow,0,None,Pow + None,6.0,2.799999952316284,2.5,orange,mid,0.6666666666666666,0.3333333333333333,0.0,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_CampFire_2.json,PointPreset_CampFire_2,point,fire,0,Pow,0,None,Pow + None,6.0,2.799999952316284,2.5,orange,mid,0.6666666666666666,0.3333333333333333,0.0,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_DarkHand0_0.json,PointPreset_DarkHand0_0,point,dark,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,red,dark,0.33464054266611737,0.0,0.0,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_DiggerHideSmoke0_0.json,PointPreset_DiggerHideSmoke0_0,point,smoke_dust,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,orange,mid,0.5490196148554484,0.49673203627268475,0.41830066839853924,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_DiggerHideSmokeEnd0_0.json,PointPreset_DiggerHideSmokeEnd0_0,point,smoke_dust,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,orange,mid,0.5490196148554484,0.49673203627268475,0.41830066839853924,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_DiggerPoisonAttackSpit0_0.json,PointPreset_DiggerPoisonAttackSpit0_0,point,smoke_dust,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,green,mid,0.14248366157213846,0.6666666666666666,0.1372549037138621,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_DiggerSpawnSmoke0_0.json,PointPreset_DiggerSpawnSmoke0_0,point,smoke_dust,0,Pow,1,Exp,Pow + Exp,6.0,0.10000000149011612,2.5,orange,mid,0.5490196148554484,0.49673203627268475,0.41830066839853924,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_DiggerSpawnSmoke0_1.json,PointPreset_DiggerSpawnSmoke0_1,point,smoke_dust,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,orange,mid,0.5490196148554484,0.49673203627268475,0.41830066839853924,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_DiggerSpit0_0.json,PointPreset_DiggerSpit0_0,point,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,green,mid,0.002614379239579042,0.6666666666666666,0.002614379239579042,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_Dust0_0.json,PointPreset_Dust0_0,point,smoke_dust,0,Pow,0,None,Pow + None,8.0,1.7999999523162842,2.0,orange,mid,0.686274528503418,0.6078431606292725,0.47058825194835663,custom_json,2,1,PointDesc.EndColor;PointDesc.StartColor
PointPreset_Dust0_1.json,PointPreset_Dust0_1,point,smoke_dust,0,Pow,0,None,Pow + None,8.0,1.7999999523162842,2.0,orange,mid,0.4313725531101227,0.37254902720451355,0.29411765933036804,custom_json,2,1,PointDesc.EndColor;PointDesc.StartColor
PointPreset_EmotionCaution0_0.json,PointPreset_EmotionCaution0_0,point,other,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,black,dark,0.0,0.0,0.0,custom_json,1,2,BloomColor
PointPreset_EmotionGlow0_0.json,PointPreset_EmotionGlow0_0,point,holy_light,0,Pow,0,None,Pow + None,6.0,3.0999999046325684,2.5,yellow,bright,1.0,1.0,0.0,custom_json,1,2,BloomColor
PointPreset_EmotionGlow0_1.json,PointPreset_EmotionGlow0_1,point,holy_light,0,Pow,0,None,Pow + None,6.0,3.0999999046325684,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,3,
PointPreset_EmotionGlow0_2.json,PointPreset_EmotionGlow0_2,point,holy_light,0,Pow,0,None,Pow + None,6.0,3.0999999046325684,2.5,magenta,mid,1.0,0.4274509847164154,1.0,custom_json,1,2,BloomColor
PointPreset_EmotionGlow0_3.json,PointPreset_EmotionGlow0_3,point,holy_light,0,Pow,0,None,Pow + None,6.0,3.0999999046325684,2.5,magenta,mid,0.9764705896377563,0.0,1.0,custom_json,1,2,BloomColor
PointPreset_EmotionGlow0_4.json,PointPreset_EmotionGlow0_4,point,holy_light,0,Pow,0,None,Pow + None,6.0,3.0999999046325684,2.5,green,bright,0.0,1.0,0.0784313753247261,custom_json,1,2,BloomColor
PointPreset_EmotionLightBulb0_0.json,PointPreset_EmotionLightBulb0_0,point,holy_light,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,3,
PointPreset_EmotionMess0_0.json,PointPreset_EmotionMess0_0,point,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,3,
PointPreset_EmotionThink0_0.json,PointPreset_EmotionThink0_0,point,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,3,
PointPreset_FlameBreathArea0_0.json,PointPreset_FlameBreathArea0_0,point,fire,0,Pow,1,Exp,Pow + Exp,6.0,1.399999976158142,2.5,red,mid,1.0,0.33464054266611737,0.17254902919133505,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_GargoyleRushshockwave0_0.json,PointPreset_GargoyleRushshockwave0_0,point,lightning,1,LinExp,1,Exp,LinExp + Exp,2.5999999046325684,1.7999999523162842,0.0,gray,mid,0.47058823704719543,0.47058823704719543,0.47058823704719543,custom_json,2,1,PointDesc.EndColor;PointDesc.StartColor
PointPreset_GargoyleShotGun0_0.json,PointPreset_GargoyleShotGun0_0,point,lightning,0,Pow,1,Exp,Pow + Exp,11.600000381469727,0.10000000149011612,2.5,gray,dark,0.23529411852359772,0.23529411852359772,0.23529411852359772,custom_json,2,1,PointDesc.EndColor;PointDesc.StartColor
PointPreset_GargoyleShotGun0_1.json,PointPreset_GargoyleShotGun0_1,point,smoke_dust,0,Pow,1,Exp,Pow + Exp,11.600000381469727,0.10000000149011612,2.5,gray,dark,0.23529411852359772,0.23529411852359772,0.23529411852359772,custom_json,2,1,PointDesc.EndColor;PointDesc.StartColor
PointPreset_GetDropItem0_0.json,PointPreset_GetDropItem0_0,point,holy_light,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,black,dark,0.0,0.0,0.0,custom_json,1,2,BloomColor
PointPreset_GhostPriestBaseAttack0_0.json,PointPreset_GhostPriestBaseAttack0_0,point,dark,0,Pow,0,None,Pow + None,6.0,3.4000000953674316,2.5,green,mid,0.0,0.6666666666666666,0.0,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_GhostPriestTearingScream0_0.json,PointPreset_GhostPriestTearingScream0_0,point,dark,0,Pow,0,None,Pow + None,6.0,0.10000000149011612,2.5,red,dark,0.6666666666666666,0.0,0.0,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_GhostPriestTearingScream0_1.json,PointPreset_GhostPriestTearingScream0_1,point,dark,0,Pow,0,None,Pow + None,6.0,0.10000000149011612,2.5,red,dark,0.6666666666666666,0.0,0.0,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_GhostPriestTearingScreamExplosion0_0.json,PointPreset_GhostPriestTearingScreamExplosion0_0,point,dark,0,Pow,0,None,Pow + None,6.0,0.10000000149011612,2.5,red,dark,0.6666666666666666,0.0,0.0,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_GhostPriestTearingScreamExplosion0_1.json,PointPreset_GhostPriestTearingScreamExplosion0_1,point,dark,0,Pow,0,None,Pow + None,6.0,0.10000000149011612,2.5,red,dark,0.6666666666666666,0.0,0.0,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_GlasGavelenCutSceneSmoke0_0.json,PointPreset_GlasGavelenCutSceneSmoke0_0,point,smoke_dust,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,gray,dark,0.20915033419926962,0.20915033419926962,0.20915033419926962,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_GlasGavelenDeadFlare0_0.json,PointPreset_GlasGavelenDeadFlare0_0,point,holy_light,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,red,dark,0.6666666666666666,0.0,0.03398692856232325,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_GlasGavelenDefaultAttack0_0.json,PointPreset_GlasGavelenDefaultAttack0_0,point,holy_light,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,red,dark,0.500653604666392,0.0,0.0,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_GlasGavelenDefaultAttack1_0.json,PointPreset_GlasGavelenDefaultAttack1_0,point,holy_light,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,red,dark,0.500653604666392,0.0,0.0,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
PointPreset_GlasGavelenDefaultAttack2_0.json,PointPreset_GlasGavelenDefaultAttack2_0,point,holy_light,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,orange,mid,0.6666666666666666,0.4052287737528483,0.0,custom_json,3,0,BloomColor;PointDesc.EndColor;PointDesc.StartColor
